,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
136,19200,28800,SEA,1.5294117647058822,954.0,-3.176470588235294,2.6470588235294117
137,19500,29400,SEA,-3.3333333333333335,954.0,-18.2,3.0
138,19800,29400,SEA,-3.4444444444444446,954.0,-6.555555555555555,3.3333333333333335
139,19800,29700,14747,-4.137931034482759,954.0,-12.689655172413794,3.0344827586206895
140,19800,29700,14747,-2.0,954.0,-10.0,3.0
141,19800,29700,SEA,-1.1111111111111112,954.0,-5.444444444444445,3.7777777777777777
142,20100,29640,SEA,23.0,954.0,3.0,5.0
143,21600,23700,SIT,-8.741935483870968,95.0,-2.4193548387096775,2.935483870967742
144,21600,23760,SIT,-6.4672897196261685,95.0,-2.364485981308411,2.9906542056074765
145,21600,23820,14828,-6.481481481481482,95.0,-1.2222222222222223,3.0
146,21600,23820,14828,-13.0,95.0,-13.0,4.0
147,21600,23820,SIT,-7.068965517241379,95.0,-2.0689655172413794,3.0689655172413794
148,21600,24180,SIT,-6.12,95.0,-6.28,3.0
149,21600,24240,SIT,-5.896551724137931,95.0,-8.0,2.6551724137931036
150,21600,24300,SIT,-4.083333333333333,95.0,-5.958333333333333,2.625
151,21600,24540,SIT,-3.0416666666666665,95.0,-10.125,2.9583333333333335
152,21600,24720,SIT,-2.739130434782609,95.0,-10.478260869565217,2.9130434782608696
153,21600,24780,SIT,-4.75,95.0,-16.875,3.0
154,21600,24900,FAI,-8.573333333333334,261.0,-6.613333333333333,2.986666666666667
155,21600,24900,SLC,-6.057142857142857,590.0,-11.228571428571428,3.0
156,21600,25020,FAI,-7.764705882352941,261.0,-7.352941176470588,3.088235294117647
157,21600,25080,14869,-0.7241379310344828,590.0,-10.241379310344827,3.0344827586206895
158,21600,25080,14869,-6.5,590.0,-16.5,4.0
159,21600,25080,GEG,-6.101449275362318,224.0,-1.7971014492753623,3.0
160,21600,25080,SLC,-7.0,590.0,-13.75,2.25
161,21600,25140,11884,-5.0,224.0,1.3103448275862069,3.0344827586206895
162,21600,25140,11884,4.5,224.0,12.5,4.0
163,21600,25140,GEG,-3.0,224.0,1.1518987341772151,2.9240506329113924
164,21600,25200,FAI,-6.242424242424242,261.0,-6.9393939393939394,3.1515151515151514
165,21600,25320,GEG,-8.04,224.0,-6.56,2.92
166,21600,25380,FAI,-10.178571428571429,261.0,-11.785714285714286,3.0
167,21600,25500,11630,-9.857142857142858,261.0,-7.785714285714286,3.0357142857142856
168,21600,25500,11630,-7.5,261.0,-2.5,4.0
169,21600,25500,FAI,-8.59375,261.0,-5.90625,2.90625
170,21600,25500,GEG,-4.383333333333334,224.0,0.43333333333333335,3.0166666666666666
171,21600,25500,SLC,-4.220338983050848,590.0,-9.711864406779661,3.016949152542373
172,21600,25800,FAI,-6.491525423728813,261.0,-4.52542372881356,3.016949152542373
173,21600,25800,GEG,-3.230769230769231,224.0,6.769230769230769,2.8846153846153846
174,21600,25920,GEG,-6.357142857142857,224.0,-10.357142857142858,3.0
175,21600,25980,FAI,-8.333333333333334,261.0,-15.555555555555555,3.4444444444444446
176,21600,26100,GEG,-6.108108108108108,224.0,-6.864864864864865,3.135135135135135
177,21600,26280,FAI,-7.481481481481482,261.0,-15.925925925925926,2.888888888888889
178,21600,26400,FAI,-6.37037037037037,261.0,-17.444444444444443,2.962962962962963
179,21600,26700,SEA,-11.0,909.0,-6.0,0.0
180,21600,26820,SEA,-4.428571428571429,909.0,-6.285714285714286,4.142857142857143
181,21600,27000,SEA,4.375,909.0,-3.125,2.375
182,21600,27240,PSP,-4.75,421.0,-17.25,5.0
183,21600,27300,PSP,-4.666666666666667,421.0,-2.9166666666666665,2.5
184,21600,27600,DEN,-3.1733333333333333,1024.0,0.32,2.933333333333333
185,21600,27600,PDX,-5.56,569.0,-1.08,2.96
186,21600,27720,14057,-3.607142857142857,569.0,-4.285714285714286,2.9642857142857144
187,21600,27720,14057,-0.5,569.0,6.5,4.0
188,21600,27720,PDX,-5.463414634146342,569.0,-3.8536585365853657,2.975609756097561
189,21600,27780,DEN,-3.764705882352941,1024.0,-4.764705882352941,2.911764705882353
190,21600,27780,PDX,-5.9714285714285715,569.0,-3.657142857142857,3.0
191,21600,27840,SMF,-5.16,605.0,-3.7466666666666666,3.0533333333333332
192,21600,27900,PDX,-4.220338983050848,569.0,-6.593220338983051,2.9322033898305087
193,21600,27900,SMF,-5.409090909090909,605.0,-3.8636363636363638,2.8181818181818183
194,21600,27960,DEN,-6.62962962962963,1024.0,-9.88888888888889,3.111111111111111
195,21600,27960,SMF,-4.392857142857143,605.0,-3.892857142857143,3.0
196,21600,28020,SMF,-6.821428571428571,605.0,-5.678571428571429,3.0
197,21600,28140,14893,-6.041666666666667,605.0,-3.5416666666666665,2.5416666666666665
198,21600,28140,14893,-3.5,605.0,-3.5,4.0
199,21600,28140,SMF,-11.0,605.0,-16.0,1.0
200,21600,28500,OAK,-4.794117647058823,672.0,0.0,2.985294117647059
201,21600,28500,PHX,-5.666666666666667,1107.0,-2.0,3.2222222222222223
202,21600,28620,SEA,-3.3214285714285716,671.0,-0.8928571428571429,3.0
203,21600,28680,DEN,-6.0,1024.0,-14.107142857142858,3.0
204,21600,28680,SEA,-3.892857142857143,671.0,-4.428571428571429,3.0
205,21600,28740,13796,-5.931034482758621,672.0,-7.931034482758621,3.0344827586206895
206,21600,28740,13796,-9.5,672.0,-17.5,4.0
207,21600,28740,OAK,-5.25,672.0,-16.5,2.25
208,21600,28740,SEA,-6.0,671.0,-6.7,3.3
209,21600,28800,OAK,-3.3076923076923075,672.0,2.3461538461538463,2.8846153846153846
210,21600,28800,PHX,-6.383333333333334,1107.0,-7.0,3.0
211,21600,28860,14747,-5.275862068965517,672.0,-8.931034482758621,3.0344827586206895
212,21600,28860,14747,-4.0,672.0,-9.5,4.0
213,21600,28860,SEA,-4.3076923076923075,672.0,-6.666666666666667,2.923076923076923
214,21600,28920,SEA,-3.418181818181818,684.7272727272727,-5.890909090909091,3.018181818181818
215,21600,28980,PHX,-7.107142857142857,1107.0,-11.285714285714286,3.0
216,21600,28980,SEA,-4.9,697.0,-6.5,3.3
217,21600,29040,SEA,-3.857142857142857,672.0,-6.6,3.0
218,21600,29100,DEN,-7.535714285714286,1024.0,-7.607142857142857,3.0
219,21600,29100,PHX,-6.785714285714286,1107.0,-14.464285714285714,3.0
220,21600,29100,SEA,-4.076923076923077,671.5576923076923,-9.173076923076923,2.9038461538461537
221,21600,29280,SEA,-2.7142857142857144,679.0,-11.142857142857142,3.2142857142857144
222,21600,29340,DEN,-4.071428571428571,1024.0,-12.892857142857142,3.0
223,21600,29340,SEA,-3.392156862745098,697.0,-7.9411764705882355,2.9215686274509802
224,21600,29400,DEN,7.1,1024.0,8.3,3.3
225,21600,29400,SEA,-3.0,694.75,-9.95,3.25
226,21600,29580,SEA,-1.0,679.0,-12.0,2.5
227,21600,30240,SEA,1.5135135135135136,1448.0,0.9459459459459459,3.1621621621621623
228,21600,30300,ORD,-1.5647058823529412,1721.0,-5.976470588235294,3.0
229,21600,30480,IAH,-5.777777777777778,1874.0,-5.555555555555555,2.2222222222222223
230,21600,30480,SEA,0.28205128205128205,1448.0,2.871794871794872,2.769230769230769
231,21600,30540,LAX,-6.382352941176471,834.0,-10.117647058823529,3.0294117647058822
232,21600,30540,SEA,-1.0,1448.0,-2.3714285714285714,3.0
233,21600,30780,SEA,-1.2962962962962963,1448.0,-6.222222222222222,2.888888888888889
234,21600,30900,LAX,-4.038461538461538,834.0,-4.653846153846154,2.8846153846153846
235,21600,30960,SEA,-3.914285714285714,954.0,-3.057142857142857,3.0
236,21600,31020,ONT,-3.2,956.0,-6.766666666666667,3.1666666666666665
237,21600,31020,SEA,-2.8,978.0,-6.88,2.88
238,21600,31080,ONT,-2.0454545454545454,956.0,-4.590909090909091,3.0454545454545454
239,21600,31080,SEA,-2.0,1448.0,-12.807692307692308,2.923076923076923
240,21600,31140,ONT,-6.916666666666667,956.0,-10.333333333333334,3.1666666666666665
241,21600,31140,SEA,-5.178571428571429,978.0,-4.5,2.392857142857143
242,21600,31200,13891,-6.107142857142857,956.0,-3.25,2.9285714285714284
