,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
140,20100,27960,FAR,-3.4,557.0,-7.466666666666667,3.0
141,20100,30540,BHM,-3.740740740740741,661.0,-0.9629629629629629,3.0
142,20100,30720,BHM,-2.892857142857143,661.0,-1.1785714285714286,2.9642857142857144
143,20100,30840,BHM,-4.875,661.0,-8.65625,2.75
144,20220,21540,FNT,-4.5,223.0,-26.16176470588235,3.1323529411764706
145,20340,32400,MEM,-3.3214285714285716,859.0,-1.1428571428571428,3.0
146,20400,22080,CMH,5.105263157894737,296.0,-1.0526315789473684,2.736842105263158
147,20400,23700,MSN,-1.4838709677419355,108.0,-3.903225806451613,2.935483870967742
148,20400,24300,MSN,-0.6666666666666666,108.0,-4.666666666666667,3.0
149,20400,27540,SGF,-2.1578947368421053,438.0,-25.473684210526315,2.789473684210526
150,20400,30840,10599,-2.5925925925925926,661.0,-0.37037037037037035,2.888888888888889
151,20400,30840,10599,-4.5,661.0,-6.0,4.0
152,20400,30840,BHM,-2.925925925925926,661.0,-0.5740740740740741,2.9444444444444446
153,20460,27600,SGF,-0.8333333333333334,438.0,-13.833333333333334,2.4166666666666665
154,20580,24840,HOU,-2.2222222222222223,247.0,-10.222222222222221,4.0
155,20580,27780,MEM,0.46153846153846156,491.0,-0.38461538461538464,2.6923076923076925
156,20640,28800,BHM,0.0,597.0,5.357142857142857,2.7857142857142856
157,20640,32700,MEM,-0.6388888888888888,859.0,-5.666666666666667,3.0833333333333335
158,20700,22020,11433,0.8,235.0,-15.25,2.0
159,20700,22020,DTW,-1.5,235.0,-22.0,0.5
160,20700,22380,CLE,0.04,315.0,-8.36,2.92
161,20700,22440,DTW,-0.5263157894736842,235.0,-17.63157894736842,2.5789473684210527
162,20700,23040,CMH,-0.44680851063829785,296.0,-18.872340425531913,2.574468085106383
163,20700,23400,LEX,-1.9230769230769231,323.0,-26.205128205128204,2.1538461538461537
164,20700,24420,PIA,-0.17647058823529413,130.0,-1.7647058823529411,3.235294117647059
165,20700,26040,DSM,1.0434782608695652,299.0,-11.347826086956522,3.130434782608696
166,20700,27600,XNA,-5.2682926829268295,522.0,-13.512195121951219,2.731707317073171
167,20700,27840,SGF,-4.923076923076923,438.0,-23.46153846153846,2.6923076923076925
168,20700,27840,XNA,-8.0,522.0,-17.0,1.0
169,20700,28500,CHS,2.3333333333333335,987.0,3.3333333333333335,3.0
170,20700,31140,BHM,-3.473684210526316,661.0,-2.6842105263157894,2.8947368421052633
171,20760,26100,DSM,2.875,299.0,-6.6875,2.9375
172,20820,22200,DAY,-3.4210526315789473,240.0,-13.0,3.4210526315789473
173,20880,27540,FSD,-2.6333333333333333,462.0,3.8333333333333335,2.6333333333333333
174,20940,22680,12945,-2.142857142857143,323.0,-11.619047619047619,2.0952380952380953
175,20940,22680,12945,-2.0,323.0,-8.0,3.0
176,20940,22680,LEX,-1.3157894736842106,323.0,-14.263157894736842,1.8421052631578947
177,20940,28740,CID,-2.5576923076923075,685.0,-4.730769230769231,2.769230769230769
178,21000,22500,FNT,0.75,223.0,-9.0,3.75
179,21000,22800,LEX,-1.7096774193548387,323.0,-14.548387096774194,2.096774193548387
180,21000,23640,CLE,0.59375,316.0,-15.71875,2.6875
181,21000,23880,TYS,-1.5769230769230769,475.0,-10.653846153846153,3.0
182,21000,24180,ABI,-2.4583333333333335,158.0,-9.375,3.013888888888889
183,21000,24300,ABI,9.0,158.0,-0.5,5.5
184,21000,24360,MSN,-2.7674418604651163,108.0,-4.8604651162790695,3.186046511627907
185,21000,25500,XNA,0.8,280.0,-0.7384615384615385,2.8153846153846156
186,21000,25800,GRB,8.0,173.0,11.333333333333334,5.0
187,21000,26400,DSM,2.380952380952381,299.0,2.2857142857142856,2.4285714285714284
188,21000,26940,CMH,8.285714285714286,479.0,2.914285714285714,2.1142857142857143
189,21000,27000,ORD,-3.0,522.0,-3.0,5.0
190,21000,27060,RDU,-2.689655172413793,427.0,-14.03448275862069,3.0172413793103448
191,21000,27840,CVG,1.3333333333333333,812.0,-6.809523809523809,2.888888888888889
192,21000,28200,MEM,0.8888888888888888,491.0,-5.833333333333333,2.5555555555555554
193,21000,29040,BMI,-2.175438596491228,690.0,0.3684210526315789,2.9649122807017543
194,21000,31320,CMH,-0.9565217391304348,990.0,-12.434782608695652,3.217391304347826
195,21000,35040,XNA,-3.75,1147.0,-19.25,2.3125
196,21060,22200,FNT,-2.2698412698412698,223.0,-3.5238095238095237,2.746031746031746
197,21120,27840,11637,-4.444444444444445,557.0,-3.4814814814814814,3.1481481481481484
198,21120,27840,11637,-6.0,557.0,-1.5,4.0
199,21120,27840,FAR,-3.52,557.0,-2.16,2.76
200,21120,27960,13244,-3.5,491.0,-6.541666666666667,2.5833333333333335
201,21120,27960,13244,-9.0,491.0,-7.0,3.0
202,21120,27960,MEM,-1.7058823529411764,491.0,0.47058823529411764,2.235294117647059
203,21120,28200,MEM,-3.8493150684931505,491.0,-7.1506849315068495,2.4794520547945207
204,21180,28200,MOB,3.7083333333333335,539.0,3.1805555555555554,3.0972222222222223
205,21180,28200,SUX,-3.2444444444444445,436.0,-12.933333333333334,3.1333333333333333
206,21240,27240,OMA,1.6923076923076923,416.0,1.0769230769230769,3.1538461538461537
207,21240,28860,OMA,19.0,583.0,32.0,4.0
208,21300,22680,11066,-4.0,296.0,-5.0,3.0
209,21300,22680,CMH,1.375,296.0,-5.625,2.5625
210,21300,22740,CMH,-0.8125,296.0,-9.8125,2.875
211,21300,22800,11066,-1.4782608695652173,296.0,-4.913043478260869,2.5217391304347827
212,21300,22800,CMH,-4.181818181818182,296.0,-10.090909090909092,2.909090909090909
213,21300,22920,11042,-3.3333333333333335,316.0,-5.380952380952381,2.5714285714285716
214,21300,22920,CLE,-4.0,316.0,2.75,2.25
215,21300,22980,11042,-6.0,316.0,1.0,0.0
216,21300,24240,TYR,-4.181818181818182,102.0,-9.772727272727273,3.1363636363636362
217,21300,24960,13367,-2.310344827586207,139.0,-6.413793103448276,3.0344827586206895
218,21300,24960,13367,-4.0,139.0,-9.5,4.0
219,21300,24960,MLI,-2.772727272727273,139.0,-9.736363636363636,2.9454545454545453
220,21300,25500,LSE,-1.5,215.0,-9.75,5.0
221,21300,25800,XNA,-2.6666666666666665,280.0,-3.6666666666666665,3.0
222,21300,26940,14492,-4.0,431.0,14.0,4.0
223,21300,26940,14492,15.0,431.0,12.0,3.0
224,21300,26940,RDU,-2.775,431.0,-13.15,2.25
225,21300,27120,12448,-2.3333333333333335,408.0,-4.333333333333333,6.0
226,21300,27300,OMA,-5.384615384615385,416.0,-8.692307692307692,3.3846153846153846
227,21300,27360,RST,-1.2916666666666667,268.0,-13.6875,2.9166666666666665
228,21300,27660,10693,-2.0,409.0,-15.0,5.0
229,21300,28320,14685,-3.6666666666666665,925.0,-19.333333333333332,5.0
230,21300,28320,14685,-6.0,925.0,-29.0,3.0
231,21300,28320,SAV,-2.5714285714285716,925.0,-9.142857142857142,3.0
232,21300,29100,GRI,1.3571428571428572,561.0,-2.0,2.7857142857142856
233,21300,33120,BNA,-0.6,764.0,-0.86,2.74
234,21360,28200,FAR,-2.831460674157303,557.0,-7.696629213483146,2.9887640449438204
235,21360,28500,GSP,0.6515151515151515,862.0,-2.4696969696969697,3.121212121212121
236,21420,27180,JAN,23.0,408.0,27.0,0.0
237,21420,27420,11775,-2.0952380952380953,462.0,-3.4761904761904763,2.0952380952380953
238,21420,27420,11775,-4.0,462.0,10.0,3.0
239,21420,27420,FSD,-4.157894736842105,462.0,-1.736842105263158,1.8421052631578947
240,21420,27420,FWA,-2.4583333333333335,859.0,-15.833333333333334,2.75
241,21420,27480,FSD,-3.3835616438356166,462.0,-6.821917808219178,2.4383561643835616
242,21420,28140,GRI,-6.16,561.0,-12.04,2.84
243,21420,31500,SAF,-7.04,551.0,-16.04,2.84
244,21420,33120,GJT,-4.3478260869565215,773.0,-10.956521739130435,2.739130434782609
245,21480,25200,PIA,-2.5576923076923075,130.0,0.7307692307692307,2.9615384615384617
246,21480,28800,OKC,-3.6,693.0,10.145454545454545,2.8727272727272726
247,21480,28920,OKC,-2.1333333333333333,693.0,-2.8333333333333335,2.2666666666666666
248,21480,29100,COU,-1.4782608695652173,489.0,-9.369565217391305,3.108695652173913
249,21540,22440,TOL,-4.166666666666667,213.0,-18.433333333333334,2.988888888888889
250,21540,22620,FNT,-2.6578947368421053,223.0,-8.81578947368421,2.1842105263157894
251,21540,23400,TVC,-4.021739130434782,224.0,-21.782608695652176,2.5869565217391304
252,21540,25500,MAF,-1.3571428571428572,309.0,5.885714285714286,3.2142857142857144
253,21540,25980,AMA,-1.9310344827586208,312.0,-5.551724137931035,2.4827586206896552
254,21540,26040,AMA,1.0833333333333333,312.0,8.083333333333334,3.0
255,21540,27240,DSM,3.6666666666666665,299.0,-5.666666666666667,2.5833333333333335
256,21540,27540,EVV,-7.40625,272.0,-14.65625,2.375
257,21540,27600,MHK,-3.8309859154929575,431.0,-9.746478873239436,3.112676056338028
258,21540,28020,MHK,-4.604166666666667,501.0,0.2916666666666667,3.0
259,21540,28860,HSV,13.461538461538462,510.0,7.461538461538462,3.0
260,21540,28980,OKC,0.47619047619047616,693.0,-3.238095238095238,2.5714285714285716
261,21540,30000,CID,-0.8676470588235294,685.0,-6.602941176470588,3.1911764705882355
262,21540,31440,SAF,-7.454545454545454,551.0,-14.424242424242424,2.787878787878788
263,21600,21600,AZO,-2.0,122.0,6.0,2.0
264,21600,21600,FWA,-4.75,157.0,0.0,3.75
265,21600,22080,FWA,0.6,157.0,0.6666666666666666,3.1333333333333333
266,21600,22140,AZO,-4.485294117647059,122.0,-10.617647058823529,2.75
267,21600,22380,12339,-5.25,177.0,-10.5,3.75
268,21600,22380,12339,-3.0,177.0,-4.0,3.0
